209074,34,51
209584,-16,28
210095,-30,28
210606,-17,-151
211117,63,-163
211628,34,62
212139,-29,122
212650,64,-20
213161,50,-118
213672,-17,-152
214183,34,-108
214694,14,75
215205,-35,141
215716,64,-139
216227,60,-154
216738,-7,147
217249,-28,25
217760,54,-115
218271,51,-110
218782,48,-108
219293,59,160
219804,54,123
220315,-24,149
220826,55,-162
221337,56,101
221848,38,-111
222359,-21,141
222870,24,102
223381,47,138
223892,45,132
224403,42,-113
224914,51,116
225425,54,-125
225936,72,83
226447,-31,149
226958,47,-108
227470,50,-54
227982,56,-99
228494,19,-73
229006,30,73
229518,51,156
230030,7,38
230542,-24,31
231054,-13,131
231566,-18,20
232078,-26,-57
232590,68,-140
233102,33,-7
233614,-21,148
234126,48,-57
234638,-32,-67
235150,40,95
235662,-17,27
236174,50,-64
236686,-32,25
237198,56,-119
237710,-25,-57
238222,69,162
238734,49,-107
239246,32,4
239758,-21,118
240270,-23,-70
240782,-39,143
241294,48,-77
241806,50,-126
242318,58,43
242830,11,121
243342,17,-94
243854,46,-70
244366,54,-106
244878,49,-71
245390,52,-128
245902,28,-96
246414,8,-76
246926,29,72
247438,-4,103
247950,43,-119
248462,13,-88
248974,44,146
249486,57,34
249998,-18,25
250512,-31,119
251026,-32,141
251541,4,-73
252056,-32,118
252573,55,90
253090,57,67
253608,42,-108
254126,37,-103
254644,-10,-78
255162,-27,149
255680,13,-16
256199,8,78
256718,15,79
257237,61,44
257756,51,57
258277,53,103
258798,-15,145
259320,37,51
259842,60,117
260367,53,43
260893,43,145
261420,45,50
261948,-20,146
262477,-1,104
263007,37,-115
263539,53,52
264071,54,77
264605,66,27
265139,27,75
265674,55,81
266210,39,34
266747,50,42
267285,47,-69
267823,-16,145
268363,49,-73
268903,-20,-46
269444,55,101
269985,34,71
270527,22,82
271069,56,-109
271611,73,-78
272153,34,3
272695,49,-111
273237,40,65
273780,34,74
274324,23,75
274871,-20,148
275419,53,38
275968,9,168
276517,67,13
277066,-6,111
277616,55,42
278166,21,74
278720,36,-104
279275,60,129
279832,30,-115
280389,48,45
280946,61,-94
281504,27,95
282067,53,55
282631,57,43
283196,51,142
283763,60,48
284330,33,110
284901,36,131
285472,-8,-38
286043,31,53
286614,-17,-40
287186,-22,-57
287758,-19,-58
288332,69,-124
288906,-31,27
289481,-4,-70
290056,-2,37
290631,69,-82
291206,61,-118
291784,-28,115
292363,58,57
292943,43,74
293524,54,25
294106,24,-76
294692,-3,29
295279,25,77
295867,58,92
296457,-13,-60
297048,57,56
297640,33,48
298233,-12,27
298828,19,41
299424,-8,115
300020,4,9
300617,32,113
301215,4,96
301820,-28,30
302426,-37,-62
303032,34,44
303640,48,43
304248,36,48
304860,51,40
305473,60,39
306087,48,142
306702,33,49
307317,40,19
307934,-54,3
308552,31,-105
309173,16,76
309795,34,48
310418,42,-120
311041,58,49
311664,13,123
312289,37,104
312914,39,37
313539,27,106
314170,55,80
314801,23,109
315434,-4,-45
316070,37,113
316706,-7,-48
317342,-21,117
317979,-31,-62
318617,-29,-55
319255,29,-110
319893,27,96
320531,14,103
321169,-29,-64
321808,40,67
322447,26,-99
323087,17,120
323728,10,79
324370,59,57
325014,62,31
325659,59,49
326306,29,58
326954,33,106
327603,46,42
328254,29,56
328913,43,72
329573,71,135
330234,38,114
330902,18,-88
331570,-28,-66
332238,36,54
332906,-14,-42
333575,-29,-56
334245,44,-109
334916,69,-90
335590,23,104
336269,11,7
336949,58,61
337633,-36,-61
338317,46,123
339001,2,99
339686,66,-129
340373,27,129
341065,60,41
341760,29,117
342455,26,58
343152,53,77
343850,-12,-61
344549,60,56
345248,-28,-55
345947,-7,-41
346648,42,-101
347349,-18,-44
348051,-3,108
348760,-33,-59
349473,-24,-54
350187,39,-117
350906,51,46
351635,-26,-50
352367,30,51
353105,54,44
353848,39,46
354593,28,76
355342,11,124
356091,62,-121
356841,-35,140
357596,34,-105
358353,11,105
359114,-36,-60
359878,46,53
360643,68,24
361409,45,45
362175,48,-58
362941,26,91
363707,61,-165
364473,55,159
365239,-24,148
366005,57,118
366771,60,-152
367537,53,53
368303,37,2
369069,67,88
369836,6,-58
370603,24,83
371370,52,-82
372137,30,74
372904,-31,118
373671,-35,116
374438,52,-92
375205,64,74
375972,57,-134
376739,25,50
377506,-22,-60
378273,55,114
379040,46,-105
379807,50,-55
380574,-18,145
381341,15,-4
382108,70,25
382875,28,-101
383642,13,-59
384409,32,5
385177,5,10
385945,27,-97
386713,52,-120
387482,-19,146
388251,-28,117
389020,61,46
389790,-20,119
390560,-27,121
391333,38,-25
392107,40,24
392881,69,86
393655,54,-107
394429,18,43
395203,2,-76
395978,5,97
396753,53,-119
397528,53,79
398304,-30,152
399083,5,8
399863,56,74
400644,66,-17
401426,23,72
402209,60,45
402995,49,-57
403783,54,86
404571,24,73
405360,52,83
406149,36,116
406942,50,39
407736,-24,-49
408531,71,27
409327,28,-14
410124,55,52
410922,40,72
411720,47,-80
412518,-27,-63
413316,28,54
414119,57,44
414923,37,59
415727,-3,33
416531,25,107
417337,55,99
418150,20,79
418963,-36,138
419777,61,-46
420594,37,45
421414,58,-7
422235,51,30
423059,21,77
423884,38,49
424710,-29,-53
425539,68,-115
426368,-20,149
427198,67,32
428028,-18,-53
428858,55,-123
429688,-10,-40
430519,10,125
431351,37,-25
432183,58,-5
433020,69,49
433860,61,131
434701,50,34
435545,14,120
436394,-23,-53
437248,-13,-41
438106,-20,-49
438966,48,124
439826,62,14
440687,32,52
441548,-34,118
442414,52,3
443289,-36,-63
444167,43,68
445049,46,41
445935,55,68
446822,8,5
447711,-12,-45
448603,56,161
449495,60,-134
450388,-10,-63
451281,14,-17
452175,47,-90
453069,72,129
453963,37,9
454857,11,109
455753,49,143
456649,38,17
457546,56,55
458447,29,-104
459350,31,62
460263,43,53
461179,30,119
462095,25,51
463012,1,7
463948,29,76
464888,69,-51
465829,-39,-59
466771,37,-116
467727,-31,-55
468683,57,87
469653,35,52
470624,42,-121
471595,51,52
472567,56,76
473543,54,37
474519,32,51
475510,29,81
476509,48,-105
477514,58,31
478527,54,35
479541,-8,-46
480556,-8,-37
481574,-18,-149
482593,-6,-38
483614,54,-132
484635,49,84
485656,-36,150
486677,47,-53
487698,48,33
488719,62,-149
489740,48,-94
490762,-27,154
491784,54,-127
492806,60,71
493828,69,30
494850,48,-90
495872,-37,149
496894,50,-95
497917,64,-143
498940,45,-103
499963,55,-131
500986,66,-161
502009,-35,146
503032,6,117
504055,50,-127
505079,24,-102
506103,-24,35
507127,25,-105
508151,16,-97
509175,-34,-56
510199,-27,25
511223,-4,-57
512247,17,-25
513271,-31,-71
514295,-12,137
515319,34,2
516343,34,10
517367,-30,-70
518391,18,-74
519415,45,-62
520439,-20,35
521463,62,-163
522487,-29,28
523511,68,23
524535,52,-125
525559,39,107
526583,63,-92
527607,53,-10
528631,66,-166
529655,30,-2
530679,18,-91
531703,25,-98
532727,28,-102
533751,-30,117
534775,40,107
535800,43,40
536826,-27,-54
537853,-29,168
538880,53,47
539907,44,47
540935,-35,-64
541964,24,87
542993,-30,150
544022,50,-84
545052,-18,26
546082,61,39
547113,7,2
548144,-9,33
549175,31,-7
550206,40,127
551237,25,-112
552268,65,57
553299,-39,147
554331,51,-81
555364,-1,170
556398,49,133
557432,47,-110
558466,-36,144
559503,1,103
560542,25,94
561581,31,78
562621,52,32
563663,-6,39
564708,15,78
565753,-36,143
566798,49,34
567843,24,78
568889,50,137
569937,15,-88
570985,-8,159
572035,51,128
573086,24,124
574137,54,78
575189,-10,16
576242,41,126
577297,17,54
578352,48,31
579408,57,58
580469,67,-54
581531,9,106
582593,27,93
583659,43,69
584727,57,-5
585795,57,59
586863,28,116
587940,19,75
589020,-33,-62
590104,51,-121
591191,-1,-46
592284,-8,-40
593377,-5,137
594471,45,35
595567,24,112
596668,61,13
597781,8,80
598895,41,45
600019,45,126
601148,50,25
602277,18,78
603412,39,-29
604555,59,30
605698,34,49
606843,70,22
607989,33,53
609138,48,133
610288,-14,-39
611439,62,-164
612590,-27,23
613752,26,120
614916,60,57
616084,19,167
617263,-35,-63
618442,51,133
619624,42,35
620807,23,116
621994,39,48
623181,18,-97
624378,59,23
625577,31,56
626779,-30,121
627989,60,8
629204,69,20
630420,59,58
631637,29,108
632855,65,20
634078,42,33
635301,18,121
636529,60,-112
637760,-16,-70
638998,-4,-38
640240,34,59
641483,40,112
642726,55,-112
643971,26,117
645230,61,-116
646490,36,103
647750,70,-152
649011,54,-167
650274,52,47
651543,55,-133
652819,66,-19
654095,31,-106
655372,49,-56
656649,49,-54
657926,-42,174
659203,37,7
660481,60,-140
661759,52,-101
663037,-36,140
664315,55,-101
665593,16,102
666871,-3,40
668149,35,109
669428,-27,-55
670707,32,73
671986,24,46
673265,23,89
674544,-37,148
675823,23,74
677102,66,-20
678381,12,-15
679661,-37,141
680941,45,127
682223,52,127
683506,20,-89
684792,17,-90
686079,-27,151
687368,-29,150
688658,62,-145
689949,55,-116
691240,-9,-36
692532,-4,-42
693825,50,-109
695118,55,33
696418,42,32
697719,52,85
699022,60,42
700326,-13,45
701634,46,135
702942,61,63
704251,28,-114
705560,49,-92
706871,32,106
708182,-34,148
709495,47,-113
710812,12,100
712135,52,94
713459,-37,150
714784,-4,102
716111,65,29
717443,22,84
718780,-18,-49
720118,47,36
721456,36,-107
722798,43,16
724152,50,-107
725517,9,105
726886,71,25
728257,61,64
729632,41,124
731023,28,73
732419,32,116
733815,53,137
735214,-21,-52
736614,67,-161
738020,67,-160
739427,54,47
740835,28,111
742244,50,28
743657,-13,-38
745092,30,32
746530,-2,115
747968,47,131
749415,40,-109
750868,65,-127
752326,-28,-53
753784,14,2
755243,-5,-49
756706,-7,-76
758185,-32,-64
759673,32,-113
761165,29,110
762665,52,44
764174,70,29
765684,36,107
767202,-27,150
768720,-35,19
770240,17,122
771771,51,96
773303,42,10
774835,65,-19
776368,37,-110
777901,46,-101
779435,20,83
780969,-13,-72
782503,-28,27
784037,43,20
785571,-2,-79
787105,-34,20
788639,56,28
790173,43,124
791708,50,-75
793243,53,83
794778,-19,18
796313,-28,23
797848,-30,148
799383,51,-106
800920,60,-1
802460,28,115
804001,-29,-71
805546,56,-118
807095,46,33
808644,18,84
810196,44,87
811750,3,118
813305,52,-110
814862,38,-117
816424,-6,12
817990,-1,9
819562,54,36
821138,55,43
822714,37,29
824290,53,26
825874,9,5
827465,1,35
829059,46,-104
830654,69,23
832249,-6,-36
833845,25,61
835444,64,-77
837044,-34,136
838646,28,79
840249,60,55
841853,42,20
843462,59,54
845073,12,79
846685,32,111
848298,10,-14
849911,44,44
851532,39,47
853157,17,77
854783,-22,167
856418,59,63
858059,39,36
859702,-52,-59
861352,44,-113
863006,47,-116
864665,55,-102
866326,54,-109
868000,50,117
869680,36,-114
871366,29,-101
873055,28,129
874745,3,99
876449,-34,-61
878165,7,124
879894,49,-115
881629,50,46
883365,49,-104
885105,42,34
886854,39,118
888611,41,73
890372,6,-11
892144,49,23
893925,62,9
895707,38,44
897495,51,-127
899283,52,-104
901072,57,-133
902861,53,-107
904650,-32,29
906439,9,100
908229,-25,28
910020,52,-100
911811,-19,-50
913602,51,-107
915394,-25,30
917186,48,-110
918981,5,-2
920777,18,73
922576,23,-98
924377,28,-18
926179,36,105
927984,31,-9
929790,52,-109
931601,48,-85
933414,5,6
935229,42,28
937049,36,112
938870,39,-28
940694,64,15
942522,67,20
944353,18,76
946188,47,37
948025,56,96
949866,54,85
951708,32,-112
953554,28,110
955406,36,-111
957262,48,-109
959125,-1,101
960993,33,74
962863,27,89
964739,30,80
966624,68,16
968518,-32,117
970421,2,45
972324,38,47
974237,54,-124
976152,-30,-57
978067,47,-64
979983,-16,-47
981899,17,43
983819,55,125
985751,-36,148
987686,-31,-58
989621,37,101
991571,40,34
993531,45,36
995494,33,-108
997467,22,121
999449,57,-6
1001432,-21,-42
1003417,63,12
1005420,51,-97
1007431,44,22
1009443,-45,171
1011456,-28,31
1013483,69,28
1015516,38,115
1017550,55,20
1019586,38,103
1021629,-36,141
1023673,-33,24
1025717,66,19
1027761,59,-117
1029805,-43,172
1031849,32,-105
1033894,67,16
1035939,13,-89
1037984,53,-112
1040030,45,-102
1042076,47,-55
1044122,38,20
1046168,52,-121
1048214,47,-54
1050261,59,95
1052308,16,105
1054356,-7,-43
1056404,-50,-72
1058452,75,-95
1060500,-20,23
1062548,27,-102
1064596,-24,48
1066644,48,-59
1068692,63,54
1070740,27,-105
1072788,66,77
1074836,-32,-53
1076884,37,80
1078932,32,71
1080980,1,173
1083028,65,35
1085076,-15,-41
1087124,50,106
1089172,36,2
1091220,31,-114
1093268,16,-96
1095316,35,-5
1097364,-32,-71
1099412,-29,-62
1101461,13,-14
1103511,52,143
1105562,39,45
1107617,-28,119
1109673,-19,-170
1111732,21,-71
1113793,34,-106
1115855,46,29
1117917,28,-106
1119980,-34,-55
1122047,17,80
1124114,51,-109
1126183,37,42
1128252,33,134
1130331,-15,-57
1132410,-19,-46
1134494,60,34
1136581,14,122
1138670,61,40
1140760,48,-121
1142854,-22,-65
1144953,47,35
1147058,51,50
1149164,67,24
1151273,57,93
1153384,-17,-50
1155495,35,-76
1157613,-34,-65
1159736,36,43
1161861,-1,136
1163988,52,37
1166115,4,-56
1168243,19,42
1170371,37,-118
1172507,54,62
1174645,40,40
1176786,68,34
1178930,-38,-60
1181074,-28,151
1183221,64,9
1185371,58,24
1187525,38,30
1189680,8,-13
1191848,30,79
1194017,53,37
1196189,18,109
1198367,26,33
1200562,-4,-73
1202761,-9,-172
1204967,-25,142
1207176,33,46
1209392,22,87
1211614,37,47
1213853,58,55
1216092,-18,-42
1218333,4,118
1220587,29,52
1222841,49,44
1225107,45,148
1227376,37,112
1229657,27,105
1231953,53,158
1234250,-34,116
1236548,53,-60
1238848,52,-111
1241148,-2,-49
1243449,63,-20
1245750,-42,172
1248051,49,-66
1250354,5,-73
1252657,-34,-57
1254960,-6,36
1257263,65,-24
1259566,12,-87
1261869,31,72
1264175,44,-101
1266484,27,61
1268794,30,-102
1271104,71,30
1273414,18,77
1275733,46,136
1278052,14,102
1280371,25,115
1282692,44,-100
1285014,51,-103
1287336,46,-110
1289662,-18,177
1291991,-32,138
1294323,-18,-52
1296665,50,43
1299010,41,43
1301358,56,61
1303710,19,-156
1306069,45,136
1308429,59,-158
1310795,12,122
1313162,35,120
1315530,25,79
1317902,36,58
1320275,56,69
1322649,50,37
1325039,64,17
1327430,43,129
1329830,68,25
1332233,-20,-50
1334644,23,103
1337072,-16,35
1339501,-32,-62
1341930,65,-165
1344387,25,105
1346848,43,126
1349309,-14,-40
1351787,-2,-55
1354276,58,35
1356777,37,44
1359291,-21,-45
1361822,40,42
1364358,24,103
1366905,12,103
1369458,47,-100
1372011,45,131
1374566,-23,30
1377122,24,93
1379679,-38,140
1382237,53,30
1384795,56,94
1387353,53,42
1389911,68,-152
1392471,24,74
1395032,65,13
1397593,-20,147
1400158,-36,142
1402724,61,43
1405290,-1,-80
1407867,-32,150
1410445,-10,124
1413026,-33,117
1415615,-33,18
1418209,62,21
1420805,19,78
1423415,10,119
1426028,37,33
1428644,61,76
1431264,-5,-38
1433910,35,115
1436557,42,140
1439206,28,106
1441873,33,112
1444541,-4,104
1447217,42,121
1449895,23,106
1452579,44,-105
1455263,17,-95
1457947,-17,-63
1460632,43,-109
1463332,0,118
1466036,43,-122
1468742,56,35
1471449,37,25
1474163,71,26
1476877,38,-115
1479592,38,102
1482308,-32,27
1485039,51,48
1487777,-8,-41
1490529,59,53
1493283,29,-91
1496038,49,-95
1498797,-5,55
1501561,-21,-56
1504352,34,-101
1507151,44,135
1509952,49,-97
1512759,31,48
1515567,-7,-38
1518376,47,-104
1521187,50,-124
1523998,15,44
1526810,50,-103
1529623,64,46
1532437,51,39
1535258,20,99
1538080,7,171
1540910,40,98
1543748,-29,115
1546588,52,-106
1549430,6,118
1552275,26,59
1555132,40,27
1557994,43,46
1560857,64,-69
1563728,49,46
1566601,45,-110
1569493,31,50
1572398,41,72
1575305,49,26
1578217,45,-113
1581147,18,80
1584086,-3,-80
1587025,-34,23
1589972,-25,-52
1592920,34,42
1595885,-13,-74
1598857,13,77
1601835,43,-100
1604814,49,-102
1607793,41,121
1610774,-1,123
1613776,54,143
1616782,31,122
1619799,19,111
1622837,-29,151
1625877,33,129
1628935,30,106
1631995,40,-123
1635059,44,-64
1638123,-5,-37
1641189,-26,152
1644257,-27,-51
1647325,15,-90
1650395,16,101
1653466,-13,-176
1656537,32,-9
1659614,-27,-60
1662691,-17,145
1665769,24,57
1668847,28,31
1671926,66,60
1675006,45,-112
1678086,65,-22
1681169,-37,-60
1684252,39,76
1687336,-33,144
1690423,22,88
1693513,55,-105
1696610,51,34
1699709,59,-123
1702809,64,-96
1705911,46,44
1709017,54,32
1712124,43,131
1715235,68,13
1718346,-24,30
1721460,8,123
1724583,37,43
1727708,22,72
1730835,50,143
1733968,18,-102
1737113,7,125
1740261,62,65
1743415,-22,-52
1746578,47,-74
1749745,68,-134
1752914,25,75
1756086,64,19
1759263,70,21
1762444,26,78
1765636,51,53
1768829,-33,139
1772022,-11,-62
1775224,63,31
1778427,39,10
1781651,53,66
1784877,37,32
1788105,47,-109
1791347,53,32
1794606,50,84
1797884,47,-115
1801163,37,-105
1804444,69,19
1807731,49,-126
1811020,45,37
1814317,42,119
1817616,57,26
1820925,65,11
1824248,-45,169
1827571,51,-105
1830895,50,-96
1834222,55,-161
1837550,-32,147
1840879,64,41
1844211,74,110
1847544,20,-70
1850881,43,-101
1854223,14,80
1857570,31,61
1860922,57,33
1864278,26,-101
1867640,-42,148
1871026,-14,-170
1874414,52,-108
1877812,-31,148
1881214,32,48
1884622,21,-88
1888060,39,-115
1891511,41,-104
1894967,28,91
1898430,42,-105
1901907,6,2
1905392,35,132
1908907,-9,-41
1912437,41,-113
1915977,45,-104
1919520,16,81
1923069,59,-136
1926629,9,123
1930192,53,141
1933767,-2,104
1937345,40,99
1940924,37,6
1944504,7,100
1948087,21,-99
1951672,9,125
1955257,50,-67
1958845,17,105
1962433,-15,-140
1966027,36,-100
1969633,42,36
1973242,42,-111
1976854,31,-104
1980467,21,-104
1984082,54,-108
1987706,68,64
1991331,39,-5
1994964,27,142
1998606,54,92
2002248,35,48
2005891,27,108
2009540,46,-69
2013204,45,-108
2016874,58,36
2020547,64,-52
2024224,50,-87
2027908,30,56
2031600,54,33
2035301,50,-101
2039006,16,74
2042759,26,114
2046516,19,-155
2050279,30,131
2054053,35,-101
2057833,43,134
2061613,39,69
2065399,46,-102
2069188,70,20
2072986,4,98
2076787,54,83
2080603,61,14
2084421,40,43
2088243,-22,28
2092070,57,-135
2095903,5,-53
2099736,45,-105
2103570,54,-129
2107405,29,54
2111240,48,-54
2115077,65,78
2118915,-41,148
2122757,1,-78
2126604,41,-115
2130451,52,-105
2134298,15,104
2138150,49,-82
2142003,9,-64
2145857,-15,41
2149718,16,120
2153598,37,122
2157480,-43,-65
2161368,-19,-65
2165259,37,13
2169157,3,-61
2173061,16,-94
2176977,-6,-47
2180908,44,-107
2184858,15,77
2188809,41,-108
2192766,48,36
2196725,52,-112
2200690,54,-98
2204663,69,16
2208639,63,13
2212637,49,142
2216642,59,-3
2220672,35,-104
2224706,-4,30
2228798,46,-61
2232890,27,-109
2236982,66,73
2241075,27,32
2245169,53,-120
2249264,17,102
2253359,60,-149
2257454,-31,31
2261550,-16,-59
2265646,18,-99
2269742,-40,-71
2273838,27,69
2277934,-18,16
2282030,12,-85
2286126,53,29
2290222,35,5
2294318,53,-67
2298414,-30,-55
2302510,34,106
2306606,16,-92
2310702,-34,-54
2314799,39,-113
2318896,55,-128
2322996,-18,122
2327098,32,102
2331203,59,-151
2335311,-31,150
2339421,18,-96
2343531,18,74
2347642,19,43
2351754,57,17
2355866,34,-109
2359984,64,30
2364102,63,6
2368228,-32,-63
2372355,42,-100
2376492,23,101
2380630,19,-69
2384768,10,-63
2388907,46,125
2393047,30,110
2397187,-25,29
2401331,-10,-68
2405485,52,51
2409640,37,-112
2413796,-35,148
2417952,40,35
2422112,25,76
2426285,58,34
2430459,1,122
2434649,-17,-48
2438840,47,127
2443032,42,127
2447248,8,100
2451468,13,-86
2455695,56,33
2459930,57,28
2464170,19,77
2468415,55,85
2472661,-14,132
2476909,55,-115
2481162,-30,146
2485428,30,118
2489694,53,39
2493961,40,124
2498245,48,41
2502533,39,8
2506836,12,124
2511152,35,111
2515470,28,109
2519798,48,-112
2524127,-9,116
2528470,40,2
2532815,-7,-37
2537160,47,-70
2541506,50,-74
2545852,44,-2
2550200,19,-70
2554550,13,-87
2558900,39,112
2563250,25,92
2567601,-16,-73
2571952,46,30
2576303,-10,142
2580656,-42,171
2585014,13,6
2589373,5,-59
2593737,49,-116
2598102,44,81
2602470,-3,113
2606843,76,92
2611221,29,-18
2615621,36,102
2620030,22,106
2624451,27,-101
2628897,68,15
2633345,64,29
2637800,41,37
2642258,36,117
2646717,-25,-54
2651195,-13,28
2655683,-18,146
2660180,47,-86
2664680,33,59
2669197,25,113
2673729,34,119
2678269,-17,-42
2682810,66,18
2687351,49,27
2691906,39,-100
2696468,46,-103
2701031,46,-107
2705600,49,-106
2710177,34,108
2714762,43,-104
2719348,5,116
2723937,37,121
2728531,27,54
2733134,18,-69
2737740,24,33
2742349,15,108
2746965,50,-1
2751583,26,108
2756201,52,38
2760822,13,102
2765444,52,-115
2770067,31,118
2774694,21,104
2779334,55,35
2783976,45,134
2788622,22,110
2793269,-19,-49
2797926,58,64
2802584,17,75
2807246,35,-108
2811921,-28,-50
2816607,-5,122
2821293,46,-81
2825984,15,39
2830680,38,-119
2835380,42,126
2840091,7,21
2844815,22,109
2849549,7,-2
2854293,56,45
2859041,52,45
2863796,36,53
2868553,30,103
2873313,-19,-55
2878108,29,111
2882907,-37,146
2887715,21,103
2892527,59,47
2897356,58,-6
2902214,50,33
2907074,54,-126
2911935,55,59
2916796,-39,-72
2921663,49,-88
2926530,51,-117
2931398,36,-105
2936270,38,-102
2941144,6,80
2946019,9,-70
2950895,-1,120
2955772,-16,167
2960657,66,78
2965543,2,10
2970434,-12,44
2975326,8,135
2980219,43,21
2985112,51,32
2990008,-37,147
2994908,41,-114
2999812,69,26
3004720,-20,-51
3009632,41,44
3014561,18,75
3019492,27,-77
3024432,41,-123
3029382,65,27
3034339,-1,100
3039306,1,127
3044278,15,19
3049253,56,91
3054234,30,113
3059216,50,-99
3064203,-31,-54
3069204,39,-103
3074205,47,-105
3079224,39,39
3084247,-37,143
3089274,6,95
3094307,-42,147
3099366,26,111
3104445,25,102
3109525,-9,-79
3114616,26,100
3119709,34,-100
3124817,57,18
3129931,61,-162
3135046,27,31
3140161,50,-121
3145281,46,134
3150401,-7,-80
3155527,-9,126
3160656,38,39
3165786,55,-129
3170919,46,-78
3176067,16,-93
3181216,-7,-79
3186367,51,36
3191534,35,51
3196705,0,-51
3201920,27,104
3207168,-8,-75
3212421,31,112
3217682,27,112
3222957,43,-102
3228254,29,106
3233556,33,76
3238877,8,-81
3244221,45,133
3249570,45,-120
3254921,-35,-55
3260281,38,-7
3265644,51,-104
3271008,-35,174
3276377,28,83
3281748,12,-68
3287121,28,53
3292494,-32,28
3297868,-28,32
3303249,16,78
3308631,14,76
3314028,-5,105
3319433,38,-103
3324852,68,14
3330275,51,-94
3335702,-4,-40
3341133,3,103
3346569,1,-77
3352011,40,44
3357465,24,86
3362926,43,-99
3368391,54,-10
3373858,-3,141
3379326,33,-107
3384800,71,24
3390303,64,21
3395823,33,-114
3401352,31,34
3406887,49,140
3412436,42,11
3417988,32,77
3423548,53,-115
3429151,47,142
3434761,41,33
3440384,45,30
3446013,-13,29
3451644,65,17
3457281,53,-104
3462929,31,35
3468588,56,25
3474247,18,79
3479910,-4,15
3485576,44,-119
3491253,46,-83
3496936,19,83
3502641,20,73
3508352,40,10
3514069,50,83
3519798,50,130
3525532,37,38
3531275,19,-65
3537021,64,-145
3542774,14,79
3548531,-25,-48
3554289,53,46
3560070,58,58
3565858,70,30
3571653,32,105
3577472,38,26
3583301,31,-103
3589131,11,106
3594969,-14,-72
3600830,26,112
3606712,50,-117
3612596,-46,-68
3618482,36,-109
3624390,27,77
3630302,9,39
3636215,62,7
3642130,37,4
3648049,-31,121
3653970,6,6
3659923,67,67
3665879,59,8
3671847,38,-109
3677817,10,105
3683801,11,99
3689803,53,-105
3695827,61,6
3701861,52,48
3707916,8,99
3713993,4,102
3720093,23,111
3726193,-20,-47
3732296,45,-117
3738401,9,126
3744511,46,-100
3750643,56,-117
3756779,-29,31
3762918,47,-75
3769057,47,-62
3775196,53,-132
3781336,33,109
3787476,45,142
3793617,51,-128
3799760,33,140
3805903,-26,151
3812046,-18,-67
3818196,35,36
3824352,27,34
3830509,-34,146
3836690,49,37
3842878,46,132
3849103,53,48
3855330,60,44
3861625,44,-122
3867943,4,-53
3874276,61,8
3880638,43,125
3887007,37,53
3893380,30,112
3899761,35,-100
3906156,-34,115
3912551,-54,-68
3918947,9,99
3925343,56,64
3931743,64,-21
3938149,-20,-175
3944557,-9,-38
3950975,29,80
3957396,37,110
3963817,-43,173
3970243,9,-75
3976669,56,102
3983099,35,26
3989536,56,29
3996013,55,62
4002495,56,60
4008997,21,84
4015503,-22,-42
4022014,45,-121
4028562,36,24
4035134,-26,148
4041784,-40,174
4048437,4,-77
4055090,-18,168
4061744,-21,28
4068398,37,109
4075055,17,104
4081722,24,91
4088394,-29,152
4095070,67,23
4101748,62,11
4108434,25,104
4115130,49,-113
4121833,22,-72
4128540,29,44
4135259,57,62
4141983,26,73
4148714,-4,-39
4155450,28,-107
4162187,-31,-61
4168945,38,48
4175706,44,133
4182504,37,-111
4189305,48,-106
4196116,63,16
4202954,-20,-42
4209794,-42,146
4216638,8,124
4223497,-16,-39
4230360,27,109
4237238,17,74
4244141,52,-102
4251048,54,-112
4257957,65,177
4264867,50,-112
4271807,46,-86
4278759,60,35
4285712,47,130
4292678,-10,-37
4299655,-20,-41
4306634,55,-127
4313619,16,104
4320652,49,-55
4327693,12,9
4334744,51,-115
4341801,37,-104
4348889,46,-106
4355991,66,21
4363095,18,-16
4370211,54,-110
4377331,60,65
4384459,49,33
4391604,46,-99
4398757,13,79
4405911,-8,114
4413066,39,3
4420222,34,126
4427379,37,126
4434545,39,32
4441717,50,27
4448893,57,-154
4456087,31,-102
4463372,54,-101
4470671,12,-2
4477980,7,158
4485303,1,120
4492645,30,52
4500010,41,35
4507385,-12,-75
4514785,49,-81
4522189,29,-90
4529597,10,-62
4537015,20,-71
4544434,19,100
4551854,34,45
4559288,-29,25
4566722,0,-78
4574158,45,-77
4581598,30,115
4589046,33,-105
4596509,-38,177
4603976,-21,-46
4611453,19,-88
4618942,50,29
4626456,30,33
4633981,12,75
4641521,41,0
4649080,33,50
4656700,30,104
4664335,64,-23
4671983,28,118
4679642,-3,37
4687313,23,87
4694986,42,-107
4702661,49,-69
4710337,35,0
4718016,-27,-66
4725709,46,-2
4733404,25,-168
4741110,35,-2
4748820,56,22
4756570,23,70
4764332,49,-112
4772094,37,49
4779860,15,103
4787662,68,33
4795465,48,-67
4803274,52,-113
4811097,6,7
4818951,-19,-40
4826821,20,100
4834712,15,75
4842619,64,10
4850536,49,-79
4858462,-7,112
4866389,-29,30
4874323,6,1
4882262,58,19
4890212,67,15
4898171,46,-82
4906145,30,35
4914122,-1,-79
4922110,59,29
4930100,9,78
4938095,50,-104
4946093,-26,-51
4954123,23,86
4962239,41,118
4970363,48,-103
4978490,-26,-53
4986633,28,102
4994788,58,23
5002970,62,-148
5011161,27,-106
5019353,-9,179
5027545,11,-63
5035737,32,67
5043931,41,110
5052125,-14,-171
5060326,59,34
5068529,60,151
